Strike,Stock,option_price,IV
19500.0,17856.5,10.05,0.11

19550.0,17856.5,0.0,0.07

19600.0,17856.5,0.0,0.07

19650.0,17856.5,74.45,0.19

19200.0,17856.5,14.05,0.1

19250.0,17856.5,0.0,0.05

19300.0,17856.5,12.05,0.1

19350.0,17856.5,59.5,0.15

19400.0,17856.5,0.0,0.06

19000.0,17856.5,22.3,0.09

19050.0,17856.5,0.0,0.04

19100.0,17856.5,17.05,0.09

19150.0,17856.5,0.0,0.05

18750.0,17856.5,0.0,0.03

18800.0,17856.5,36.95,0.09

18850.0,17856.5,31.0,0.09

18900.0,17856.5,27.15,0.09

18950.0,17856.5,0.0,0.04

18500.0,17856.5,94.0,0.09

18550.0,17856.5,79.5,0.09

18600.0,17856.5,67.0,0.09

18650.0,17856.5,58.0,0.09

18700.0,17856.5,49.25,0.09

18300.0,17856.5,153.0,0.09

18350.0,17856.5,136.0,0.09

18400.0,17856.5,117.55,0.09

18450.0,17856.5,103.65,0.09

18050.0,17856.5,260.1,0.09

18100.0,17856.5,237.0,0.09

18150.0,17856.5,214.0,0.09

18200.0,17856.5,194.55,0.09

18250.0,17856.5,171.65,0.09

17850.0,17856.5,369.0,0.09

17900.0,17856.5,342.15,0.09

17950.0,17856.5,313.0,0.09

18000.0,17856.5,283.5,0.09

17600.0,17856.5,540.0,0.08

17650.0,17856.5,481.25,0.07

17700.0,17856.5,474.1,0.09

17750.0,17856.5,436.0,0.09

17800.0,17856.5,401.0,0.09

17400.0,17856.5,690.2,0.06

17450.0,17856.5,0.0,-0.0

17500.0,17856.5,609.0,0.07

17550.0,17856.5,578.0,0.08

17150.0,17856.5,0.0,-0.0

17250.0,17856.5,0.0,-0.0

16950.0,17856.5,1134.35,0.1

17050.0,17856.5,1017.6,0.08

16750.0,17770.9,1226.05,0.1

16850.0,17770.9,1168.95,0.15

16500.0,17770.9,1414.3,0.28

16550.0,17770.9,1456.05,0.17

16650.0,17770.9,1360.5,0.16

16250.0,17770.9,0.0,-0.0

16300.0,17770.9,0.0,-0.0

16400.0,17770.9,1595.55,0.17

16450.0,17770.9,1549.2,0.17

16100.0,17770.9,0.0,-0.1

16150.0,17770.9,0.0,-0.1

16200.0,17770.9,1775.3,0.15

12000.0,17770.9,0.0,-0.4

13000.0,17770.9,4825.0,0.24

14000.0,17770.9,3928.0,0.13

21000.0,17770.9,5.65,0.19

22000.0,17770.9,4.0,0.23

23000.0,17770.9,3.9,0.28

24000.0,17770.9,3.05,0.31

19650.0,17770.9,8.0,0.13

19700.0,17770.9,7.8,0.13

19750.0,17770.9,15.5,0.15

20000.0,17770.9,7.3,0.14

19450.0,17770.9,0.0,0.07

19500.0,17770.9,9.0,0.12

19550.0,17770.9,0.0,0.08

19600.0,17770.9,0.0,0.08

19200.0,17770.9,11.5,0.1

19250.0,17770.9,0.0,0.06

19300.0,17770.9,10.3,0.11

19350.0,17770.9,59.5,0.17

19400.0,17770.9,0.0,0.07

19000.0,17770.9,17.8,0.1

19050.0,17770.9,0.0,0.05

19100.0,17770.9,13.85,0.1

19150.0,17770.9,0.0,0.06

18750.0,17770.9,0.0,0.04

18800.0,17770.9,27.5,0.09

18850.0,17770.9,25.35,0.09

18900.0,17770.9,20.75,0.09

18950.0,17770.9,0.0,0.05

18500.0,17770.9,73.7,0.09

18550.0,17770.9,58.35,0.09

18600.0,17770.9,52.05,0.09

18650.0,17770.9,47.8,0.09

18700.0,17770.9,38.15,0.09

18300.0,17770.9,124.3,0.1

18350.0,17770.9,109.3,0.1

18400.0,17770.9,96.95,0.1

18450.0,17770.9,83.05,0.09

18050.0,17770.9,222.0,0.1

18100.0,17770.9,201.25,0.1

18150.0,17770.9,179.0,0.1

18200.0,17770.9,160.0,0.1

18250.0,17770.9,141.45,0.1

17850.0,17770.9,324.5,0.1

17900.0,17770.9,300.05,0.1

17950.0,17770.9,272.0,0.1

18000.0,17770.9,249.0,0.1

17600.0,17770.9,483.0,0.1

17650.0,17770.9,455.0,0.1

17700.0,17770.9,419.0,0.1

17750.0,17770.9,387.0,0.1

17800.0,17770.9,357.0,0.1

17400.0,17770.9,618.0,0.08

17450.0,17770.9,583.3,0.09

17500.0,17770.9,552.0,0.09

17550.0,17770.9,536.9,0.11

17150.0,17770.9,839.1,0.08

17200.0,17770.9,783.3,0.07

17250.0,17770.9,0.0,-0.0

17300.0,17770.9,705.85,0.08

17350.0,17770.9,662.55,0.09

16950.0,17770.9,1031.8,0.09

17050.0,17770.9,1017.6,0.16

16700.0,17770.9,1270.0,0.04

16250.0,17929.85,0.0,-0.1

16300.0,17929.85,0.0,-0.1

16100.0,17929.85,0.0,-0.1

16150.0,17929.85,0.0,-0.1

12000.0,17929.85,0.0,-0.4

22000.0,17929.85,4.25,0.23

23000.0,17929.85,2.9,0.26

24000.0,17929.85,3.1,0.31

19650.0,17929.85,8.3,0.12

19700.0,17929.85,7.65,0.12

19750.0,17929.85,7.8,0.12

20000.0,17929.85,7.15,0.14

21000.0,17929.85,6.0,0.19

19450.0,17929.85,0.0,0.06

19500.0,17929.85,9.15,0.11

19550.0,17929.85,0.0,0.07

19600.0,17929.85,0.0,0.07

19200.0,17929.85,13.05,0.1

19250.0,17929.85,0.0,0.05

19300.0,17929.85,11.7,0.1

19350.0,17929.85,59.5,0.15

19400.0,17929.85,0.0,0.06

19000.0,17929.85,22.15,0.09

19050.0,17929.85,0.0,0.04

19100.0,17929.85,16.85,0.09

19150.0,17929.85,0.0,0.05

18750.0,17929.85,0.0,0.03

18800.0,17929.85,37.5,0.09

18850.0,17929.85,31.65,0.09

18900.0,17929.85,27.25,0.09

18950.0,17929.85,0.0,0.04

18500.0,17929.85,95.25,0.09

18550.0,17929.85,83.6,0.09

18600.0,17929.85,69.5,0.09

18650.0,17929.85,59.0,0.09

18700.0,17929.85,51.0,0.09

18300.0,17929.85,159.6,0.09

18350.0,17929.85,142.0,0.09

18400.0,17929.85,123.85,0.09

18450.0,17929.85,108.8,0.09

18050.0,17929.85,278.6,0.09

18100.0,17929.85,253.9,0.09

18150.0,17929.85,228.25,0.09

18200.0,17929.85,204.0,0.09

18250.0,17929.85,179.05,0.09

17850.0,17929.85,398.0,0.09

17900.0,17929.85,365.75,0.09

17950.0,17929.85,338.55,0.09

18000.0,17929.85,307.85,0.09

17600.0,17929.85,570.25,0.08

17650.0,17929.85,537.35,0.08

17700.0,17929.85,501.55,0.08

17750.0,17929.85,469.0,0.09

17800.0,17929.85,434.05,0.09

17400.0,17929.85,726.4,0.04

17500.0,17929.85,651.95,0.07

17250.0,17929.85,0.0,-0.0

16600.0,18015.85,1344.0,0.18

16650.0,18015.85,1457.1,0.03

16250.0,18015.85,0.0,-0.1

16300.0,18015.85,0.0,-0.1

16100.0,18015.85,0.0,-0.1

16150.0,18015.85,0.0,-0.1

12000.0,18015.85,0.0,-0.4

14000.0,18015.85,4090.0,0.39

21000.0,18015.85,5.65,0.18

22000.0,18015.85,4.3,0.23

23000.0,18015.85,2.65,0.26

24000.0,18015.85,3.1,0.31

19650.0,18015.85,8.45,0.11

19700.0,18015.85,8.1,0.11

19750.0,18015.85,7.7,0.12

20000.0,18015.85,6.5,0.13

19400.0,18015.85,11.05,0.1

19450.0,18015.85,0.0,0.06

19500.0,18015.85,10.15,0.11

19550.0,18015.85,0.0,0.06

19600.0,18015.85,0.0,0.07

19200.0,18015.85,15.55,0.09

19250.0,18015.85,0.0,0.05

19300.0,18015.85,13.3,0.1

19350.0,18015.85,12.15,0.1

19000.0,18015.85,25.8,0.09

19050.0,18015.85,0.0,0.04

19100.0,18015.85,19.0,0.09

19150.0,18015.85,0.0,0.04

18750.0,18015.85,0.0,0.02

18800.0,18015.85,43.9,0.08

18850.0,18015.85,38.5,0.09

18900.0,18015.85,32.6,0.09

18950.0,18015.85,0.0,0.03

18500.0,18015.85,114.0,0.09

18550.0,18015.85,100.5,0.09

18600.0,18015.85,82.85,0.08

18650.0,18015.85,73.0,0.09

18700.0,18015.85,62.2,0.09

18300.0,18015.85,188.1,0.09

18350.0,18015.85,167.25,0.09

18400.0,18015.85,145.75,0.09

18450.0,18015.85,128.05,0.09

18050.0,18015.85,320.5,0.09

18100.0,18015.85,293.0,0.09

18150.0,18015.85,267.5,0.09

18200.0,18015.85,241.0,0.09

18250.0,18015.85,219.85,0.09

17800.0,18015.85,489.0,0.09

17850.0,18015.85,461.8,0.09

17900.0,18015.85,418.05,0.09

17950.0,18015.85,389.4,0.09

18000.0,18015.85,353.0,0.09

17600.0,18015.85,641.1,0.08

17650.0,18015.85,577.3,0.06

17700.0,18015.85,561.05,0.08

17750.0,18015.85,530.9,0.09

17500.0,18015.85,723.0,0.06

17550.0,18015.85,692.35,0.08

17250.0,18015.85,0.0,-0.0

21000.0,18035.85,5.5,0.18

22000.0,18035.85,4.9,0.23

23000.0,18035.85,3.75,0.27

24000.0,18035.85,1.55,0.29

19650.0,18035.85,43.8,0.16

19700.0,18035.85,7.5,0.11

19750.0,18035.85,7.7,0.12

20000.0,18035.85,6.45,0.13

19400.0,18035.85,10.85,0.1

19450.0,18035.85,0.0,0.06

19500.0,18035.85,8.5,0.1

19550.0,18035.85,0.0,0.06

19600.0,18035.85,0.0,0.07

19200.0,18035.85,13.5,0.09

19250.0,18035.85,0.0,0.05

19300.0,18035.85,11.8,0.1

19350.0,18035.85,11.15,0.1

19000.0,18035.85,23.3,0.09

19050.0,18035.85,0.0,0.04

19100.0,18035.85,16.9,0.09

19150.0,18035.85,0.0,0.04

18750.0,18035.85,0.0,0.02

18800.0,18035.85,43.45,0.08

18850.0,18035.85,35.9,0.08

18900.0,18035.85,31.15,0.08

18950.0,18035.85,0.0,0.03

18500.0,18035.85,113.8,0.09

18550.0,18035.85,98.0,0.08

18600.0,18035.85,83.15,0.08

18650.0,18035.85,71.45,0.08

18700.0,18035.85,60.8,0.08

18250.0,18035.85,217.2,0.09

18300.0,18035.85,192.0,0.09

18350.0,18035.85,167.55,0.09

18400.0,18035.85,149.0,0.09

18450.0,18035.85,129.0,0.08

18050.0,18035.85,324.0,0.09

18100.0,18035.85,297.0,0.09

18150.0,18035.85,266.9,0.09

18200.0,18035.85,243.0,0.09

17800.0,18035.85,495.45,0.08

17850.0,18035.85,468.0,0.09

17900.0,18035.85,423.0,0.08

17950.0,18035.85,398.1,0.09

18000.0,18035.85,359.6,0.09

17600.0,18035.85,650.95,0.07

17650.0,18035.85,635.8,0.1

17700.0,18035.85,569.45,0.08

17750.0,18035.85,528.0,0.08

17350.0,18035.85,880.55,0.06

17400.0,18035.85,820.05,0.28

17500.0,18035.85,732.0,0.05

17550.0,18035.85,700.0,0.08

17250.0,18035.85,997.65,0.11

16900.0,18035.85,1321.0,0.05

16750.0,18035.85,1427.45,0.23

16800.0,18035.85,1424.75,0.09

16250.0,18035.85,0.0,-0.1

16150.0,18035.85,0.0,-0.1

12000.0,18035.85,0.0,-0.4

16750.0,17944.2,1427.45,0.18

16600.0,17944.2,1524.1,0.06

16650.0,17944.2,1535.6,0.2

16250.0,17944.2,0.0,-0.1

16400.0,17944.2,1650.0,0.25

16100.0,17944.2,2051.0,0.22

16150.0,17944.2,0.0,-0.1

12000.0,17944.2,0.0,-0.4

22000.0,17944.2,4.6,0.24

23000.0,17944.2,3.0,0.27

24000.0,17944.2,1.55,0.3

19650.0,17944.2,6.7,0.12

19700.0,17944.2,6.1,0.12

19750.0,17944.2,7.7,0.13

20000.0,17944.2,5.3,0.13

21000.0,17944.2,5.3,0.19

19400.0,17944.2,7.9,0.1

19450.0,17944.2,0.0,0.07

19500.0,17944.2,7.4,0.11

19550.0,17944.2,0.0,0.07

19600.0,17944.2,0.0,0.07

19200.0,17944.2,10.6,0.09

19250.0,17944.2,0.0,0.06

19300.0,17944.2,9.0,0.1

19350.0,17944.2,9.85,0.1

19000.0,17944.2,17.7,0.09

19050.0,17944.2,0.0,0.04

19100.0,17944.2,13.2,0.09

19150.0,17944.2,0.0,0.05

18750.0,17944.2,0.0,0.03

18800.0,17944.2,30.25,0.08

18850.0,17944.2,25.7,0.09

18900.0,17944.2,22.55,0.09

18950.0,17944.2,0.0,0.04

18500.0,17944.2,83.0,0.08

18550.0,17944.2,69.15,0.08

18600.0,17944.2,59.25,0.08

18650.0,17944.2,51.0,0.08

18700.0,17944.2,42.8,0.08

18250.0,17944.2,169.6,0.09

18300.0,17944.2,146.15,0.09

18350.0,17944.2,130.4,0.09

18400.0,17944.2,111.75,0.09

18450.0,17944.2,95.25,0.08

18050.0,17944.2,265.2,0.09

18100.0,17944.2,240.0,0.09

18150.0,17944.2,214.0,0.09

18200.0,17944.2,191.8,0.09

17800.0,17944.2,428.45,0.09

17850.0,17944.2,390.85,0.09

17900.0,17944.2,356.75,0.09

17950.0,17944.2,323.55,0.09

18000.0,17944.2,297.1,0.09

17600.0,17944.2,572.0,0.08

17650.0,17944.2,534.45,0.08

17700.0,17944.2,496.0,0.08

17750.0,17944.2,453.5,0.08

17400.0,17944.2,735.3,0.05

17450.0,17944.2,720.35,0.1

17500.0,17944.2,651.0,0.07

17550.0,17944.2,604.0,0.07

17250.0,17944.2,997.65,0.17

16750.0,17844.6,1287.75,0.15

16850.0,17844.6,1190.4,0.14

16600.0,17844.6,1476.0,0.21

16650.0,17844.6,1535.6,0.29

16250.0,17844.6,0.0,-0.1

16400.0,17844.6,1615.0,0.14

16150.0,17844.6,0.0,-0.1

11000.0,17844.6,6924.0,0.36

12000.0,17844.6,0.0,-0.4

22000.0,17844.6,5.0,0.26

23000.0,17844.6,3.25,0.29

24000.0,17844.6,1.55,0.31

19650.0,17844.6,6.05,0.13

19700.0,17844.6,6.2,0.13

19750.0,17844.6,5.75,0.13

20000.0,17844.6,5.65,0.15

21000.0,17844.6,5.1,0.21

19400.0,17844.6,7.6,0.12

19450.0,17844.6,0.0,0.08

19500.0,17844.6,7.5,0.12

19550.0,17844.6,0.0,0.08

19600.0,17844.6,0.0,0.08

19200.0,17844.6,10.05,0.11

19250.0,17844.6,0.0,0.06

19300.0,17844.6,8.85,0.11

19350.0,17844.6,7.65,0.11

19000.0,17844.6,14.7,0.1

19050.0,17844.6,0.0,0.05

19100.0,17844.6,11.55,0.1

19150.0,17844.6,0.0,0.06

18750.0,17844.6,0.0,0.04

18800.0,17844.6,23.3,0.09

18850.0,17844.6,20.15,0.09

18900.0,17844.6,17.7,0.1

18950.0,17844.6,0.0,0.05

18500.0,17844.6,64.0,0.09

18550.0,17844.6,54.6,0.09

18600.0,17844.6,45.35,0.09

18650.0,17844.6,41.0,0.09

18700.0,17844.6,32.75,0.09

18300.0,17844.6,119.2,0.1

18350.0,17844.6,103.1,0.09

18400.0,17844.6,89.0,0.09

18450.0,17844.6,76.0,0.09

18050.0,17844.6,223.3,0.1

18100.0,17844.6,201.0,0.1

18150.0,17844.6,179.05,0.1

18200.0,17844.6,158.0,0.1

18250.0,17844.6,138.0,0.1

17800.0,17844.6,368.0,0.1

17850.0,17844.6,336.0,0.1

17900.0,17844.6,306.0,0.1

17950.0,17844.6,280.25,0.1

18000.0,17844.6,250.85,0.1

17600.0,17844.6,503.6,0.1

17650.0,17844.6,467.0,0.1

17700.0,17844.6,434.4,0.1

17750.0,17844.6,399.1,0.1

17350.0,17844.6,779.95,0.15

17400.0,17844.6,658.3,0.1

17450.0,17844.6,695.0,0.15

17500.0,17844.6,581.0,0.1

17550.0,17844.6,548.1,0.1

17150.0,17844.6,980.65,0.18

17200.0,17844.6,825.5,0.08

17250.0,17844.6,865.8,0.16

17300.0,17844.6,740.0,0.09

16950.0,17844.6,1135.45,0.17

17050.0,17844.6,999.65,0.13

16750.0,17826.7,1287.75,0.18

16850.0,17826.7,1190.4,0.17

16450.0,17826.7,1549.2,0.15

16550.0,17826.7,1456.05,0.16

16650.0,17826.7,1535.6,0.3

16250.0,17826.7,0.0,-0.1

16100.0,17826.7,1850.0,0.22

16150.0,17826.7,0.0,-0.1

12000.0,17826.7,0.0,-0.4

13000.0,17826.7,4917.5,0.31

22000.0,17826.7,3.4,0.25

23000.0,17826.7,2.95,0.3

24000.0,17826.7,1.55,0.32

19650.0,17826.7,5.8,0.13

19700.0,17826.7,5.45,0.13

19750.0,17826.7,5.5,0.14

20000.0,17826.7,5.5,0.15

21000.0,17826.7,4.95,0.21

19450.0,17826.7,0.0,0.08

19500.0,17826.7,6.6,0.12

19550.0,17826.7,0.0,0.08

19600.0,17826.7,5.6,0.13

19200.0,17826.7,8.05,0.11

19250.0,17826.7,0.0,0.07

19300.0,17826.7,7.45,0.11

19350.0,17826.7,7.05,0.11

19400.0,17826.7,6.35,0.12

18950.0,17826.7,13.2,0.1

19000.0,17826.7,11.85,0.1

19050.0,17826.7,0.0,0.06

19100.0,17826.7,9.4,0.1

19150.0,17826.7,0.0,0.06

18750.0,17826.7,0.0,0.04

18800.0,17826.7,19.25,0.09

18850.0,17826.7,17.0,0.09

18900.0,17826.7,14.65,0.09

18500.0,17826.7,56.75,0.09

18550.0,17826.7,48.8,0.09

18600.0,17826.7,39.15,0.09

18650.0,17826.7,32.9,0.09

18700.0,17826.7,27.25,0.09

18300.0,17826.7,107.0,0.09

18350.0,17826.7,93.55,0.09

18400.0,17826.7,75.0,0.09

18450.0,17826.7,65.8,0.09

18050.0,17826.7,205.0,0.1

18100.0,17826.7,186.5,0.1

18150.0,17826.7,167.0,0.1

18200.0,17826.7,144.0,0.1

18250.0,17826.7,126.25,0.1

17850.0,17826.7,322.2,0.1

17900.0,17826.7,292.55,0.1

17950.0,17826.7,263.75,0.1

18000.0,17826.7,237.0,0.1

17600.0,17826.7,491.05,0.1

17650.0,17826.7,455.05,0.1

17700.0,17826.7,421.0,0.1

17750.0,17826.7,389.3,0.1

17800.0,17826.7,351.3,0.1

17400.0,17826.7,638.4,0.1

17450.0,17826.7,604.95,0.1

17500.0,17826.7,563.65,0.1

17550.0,17826.7,529.65,0.1

17200.0,17826.7,810.0,0.09

17250.0,17826.7,865.8,0.17

17300.0,17826.7,724.5,0.1

17350.0,17826.7,779.95,0.16

16900.0,17826.7,1091.6,0.04

16950.0,17826.7,1052.2,0.1

17000.0,17826.7,989.4,0.08

17050.0,17826.7,943.25,0.03

17100.0,17826.7,896.55,0.07

16800.0,17554.3,930.0,0.11

16850.0,17554.3,1190.4,0.31

16900.0,17554.3,843.0,0.11

16550.0,17554.3,1456.05,0.34

16650.0,17554.3,1535.6,0.43

16250.0,17554.3,0.0,-0.0

16350.0,17554.3,1519.3,0.29

16450.0,17554.3,1549.2,0.36

16100.0,17554.3,1665.0,0.23

16150.0,17554.3,0.0,-0.1

11000.0,17554.3,6680.0,0.73

12000.0,17554.3,0.0,-0.4

22000.0,17554.3,4.5,0.28

23000.0,17554.3,4.3,0.33

24000.0,17554.3,2.0,0.34

19650.0,17554.3,6.55,0.16

19700.0,17554.3,6.9,0.16

19750.0,17554.3,6.35,0.16

20000.0,17554.3,6.3,0.18

21000.0,17554.3,5.4,0.23

19400.0,17554.3,8.15,0.14

19450.0,17554.3,7.9,0.15

19500.0,17554.3,7.75,0.15

19550.0,17554.3,7.7,0.15

19600.0,17554.3,6.9,0.15

19200.0,17554.3,8.45,0.13

19250.0,17554.3,0.0,0.08

19300.0,17554.3,8.0,0.14

19350.0,17554.3,6.85,0.14

18950.0,17554.3,10.8,0.12

19000.0,17554.3,11.15,0.12

19050.0,17554.3,0.0,0.07

19100.0,17554.3,8.9,0.12

19150.0,17554.3,0.0,0.08

18750.0,17554.3,0.0,0.06

18800.0,17554.3,14.4,0.11

18850.0,17554.3,12.5,0.11

18900.0,17554.3,12.2,0.12

18550.0,17554.3,27.05,0.11

18600.0,17554.3,23.3,0.11

18650.0,17554.3,20.7,0.11

18700.0,17554.3,17.65,0.11

18300.0,17554.3,55.8,0.1

18350.0,17554.3,48.5,0.1

18400.0,17554.3,41.5,0.1

18450.0,17554.3,36.5,0.11

18500.0,17554.3,32.0,0.11

18050.0,17554.3,112.0,0.1

18100.0,17554.3,98.3,0.1

18150.0,17554.3,85.0,0.1

18200.0,17554.3,74.8,0.1

18250.0,17554.3,66.4,0.11

17850.0,17554.3,188.05,0.11

17900.0,17554.3,166.05,0.11

17950.0,17554.3,147.0,0.11

18000.0,17554.3,130.0,0.11

17600.0,17554.3,319.0,0.11

17650.0,17554.3,288.0,0.11

17700.0,17554.3,258.85,0.11

17750.0,17554.3,232.2,0.11

17800.0,17554.3,209.95,0.11

17350.0,17554.3,478.5,0.11

17400.0,17554.3,441.7,0.11

17450.0,17554.3,408.0,0.11

17500.0,17554.3,382.0,0.11

17550.0,17554.3,346.3,0.11

17150.0,17554.3,621.95,0.11

17200.0,17554.3,583.0,0.11

17250.0,17554.3,548.3,0.11

17300.0,17554.3,509.55,0.11

16950.0,17554.3,1052.2,0.27

17000.0,17554.3,748.9,0.11

17050.0,17554.3,943.25,0.25

17100.0,17554.3,665.0,0.11

16750.0,17554.3,1287.75,0.33

16800.0,17511.25,875.0,0.09

16850.0,17511.25,1190.4,0.34

16900.0,17511.25,784.0,0.09

16450.0,17511.25,1232.95,0.14

16550.0,17511.25,1122.45,0.11

16600.0,17511.25,1060.0,0.06

16650.0,17511.25,1535.6,0.45

16250.0,17511.25,0.0,-0.0

16350.0,17511.25,1333.15,0.16

16400.0,17511.25,1285.0,0.15

16050.0,17511.25,0.0,-0.1

16150.0,17511.25,0.0,-0.1

12000.0,17511.25,0.0,-0.4

13000.0,17511.25,4575.0,0.1

14000.0,17511.25,3592.0,0.51

22000.0,17511.25,3.45,0.28

23000.0,17511.25,3.05,0.33

24000.0,17511.25,2.0,0.35

19650.0,17511.25,4.8,0.15

19700.0,17511.25,5.05,0.16

19750.0,17511.25,5.45,0.16

20000.0,17511.25,4.9,0.18

21000.0,17511.25,3.9,0.23

19450.0,17511.25,6.25,0.15

19500.0,17511.25,5.65,0.15

19550.0,17511.25,5.3,0.15

19600.0,17511.25,5.65,0.16

19200.0,17511.25,6.2,0.13

19250.0,17511.25,0.0,0.09

19300.0,17511.25,6.05,0.14

19350.0,17511.25,5.15,0.14

19400.0,17511.25,5.6,0.14

18950.0,17511.25,7.5,0.12

19000.0,17511.25,7.8,0.12

19050.0,17511.25,0.0,0.08

19100.0,17511.25,6.3,0.12

19150.0,17511.25,0.0,0.08

18750.0,17511.25,0.0,0.06

18800.0,17511.25,9.5,0.11

18850.0,17511.25,8.2,0.11

18900.0,17511.25,7.65,0.11

18550.0,17511.25,19.0,0.1

18600.0,17511.25,16.3,0.1

18650.0,17511.25,14.3,0.11

18700.0,17511.25,12.2,0.11

18300.0,17511.25,42.4,0.1

18350.0,17511.25,34.3,0.1

18400.0,17511.25,29.15,0.1

18450.0,17511.25,24.75,0.1

18500.0,17511.25,22.45,0.1

18050.0,17511.25,90.0,0.1

18100.0,17511.25,78.0,0.1

18150.0,17511.25,64.95,0.1

18200.0,17511.25,56.0,0.1

18250.0,17511.25,48.15,0.1

17850.0,17511.25,157.95,0.1

17900.0,17511.25,138.8,0.1

17950.0,17511.25,120.45,0.1

18000.0,17511.25,105.0,0.1

17600.0,17511.25,280.0,0.11

17650.0,17511.25,253.5,0.11

17700.0,17511.25,229.0,0.11

17750.0,17511.25,202.5,0.11

17800.0,17511.25,180.0,0.11

17400.0,17511.25,400.0,0.11

17450.0,17511.25,373.9,0.11

17500.0,17511.25,342.0,0.11

17550.0,17511.25,309.35,0.11

17150.0,17511.25,621.95,0.13

17200.0,17511.25,544.0,0.11

17250.0,17511.25,502.0,0.11

17300.0,17511.25,470.0,0.11

17350.0,17511.25,443.2,0.11

16950.0,17511.25,1052.2,0.3

17000.0,17511.25,704.55,0.11

17050.0,17511.25,702.7,0.14

17100.0,17511.25,619.4,0.11

16700.0,17511.25,969.35,0.08

16750.0,17511.25,936.65,0.12

16850.0,17465.8,788.0,0.1

16900.0,17465.8,717.65,0.04

16450.0,17465.8,1112.25,-1.5

16550.0,17465.8,1062.85,0.09

16650.0,17465.8,968.7,0.09

16250.0,17465.8,0.0,-0.0

16050.0,17465.8,0.0,-0.1

16150.0,17465.8,0.0,-0.0

12000.0,17465.8,0.0,-0.4

22000.0,17465.8,3.0,0.29

23000.0,17465.8,3.15,0.34

24000.0,17465.8,2.65,0.37

19700.0,17465.8,4.5,0.16

19750.0,17465.8,4.9,0.17

20000.0,17465.8,4.6,0.18

21000.0,17465.8,4.0,0.24

19450.0,17465.8,6.25,0.15

19500.0,17465.8,5.25,0.15

19550.0,17465.8,4.85,0.15

19600.0,17465.8,4.95,0.16

19650.0,17465.8,5.95,0.17

19250.0,17465.8,5.55,0.14

19300.0,17465.8,5.4,0.14

19350.0,17465.8,5.35,0.14

19400.0,17465.8,4.9,0.14

18950.0,17465.8,6.45,0.12

19000.0,17465.8,6.5,0.12

19050.0,17465.8,0.0,0.08

19100.0,17465.8,5.7,0.13

19150.0,17465.8,0.0,0.09

19200.0,17465.8,5.65,0.13

18750.0,17465.8,0.0,0.06

18800.0,17465.8,7.4,0.11

18850.0,17465.8,7.25,0.11

18900.0,17465.8,6.65,0.12

18550.0,17465.8,12.45,0.1

18600.0,17465.8,10.75,0.1

18650.0,17465.8,9.8,0.1

18700.0,17465.8,8.95,0.11

18300.0,17465.8,24.55,0.09

18350.0,17465.8,21.7,0.09

18400.0,17465.8,18.35,0.1

18450.0,17465.8,16.15,0.1

18500.0,17465.8,14.35,0.1

18100.0,17465.8,48.7,0.09

18150.0,17465.8,42.05,0.09

18200.0,17465.8,35.0,0.09

18250.0,17465.8,29.75,0.09

17850.0,17465.8,112.7,0.09

17900.0,17465.8,96.2,0.09

17950.0,17465.8,84.35,0.09

18000.0,17465.8,71.0,0.09

18050.0,17465.8,60.0,0.09

17600.0,17465.8,222.55,0.1

17650.0,17465.8,180.35,0.09

17700.0,17465.8,174.6,0.09

17750.0,17465.8,153.0,0.09

17800.0,17465.8,133.0,0.09

17350.0,17465.8,370.75,0.09

17400.0,17465.8,341.55,0.1

17450.0,17465.8,309.0,0.1

17500.0,17465.8,278.45,0.1

17550.0,17465.8,249.0,0.1

17150.0,17465.8,621.95,0.16

17200.0,17465.8,479.0,0.09

17250.0,17465.8,442.3,0.09

17300.0,17465.8,409.35,0.1

17000.0,17465.8,634.2,0.08

17050.0,17465.8,584.55,0.07

17100.0,17465.8,556.1,0.09

16800.0,17392.7,748.4,0.1

